:Product: Daily Particle Data        1997_DPD.txt
:Issued: 1900 UT 17 Dec 1998
#
#  Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
#  Please send comments and suggestions to sec@sec.noaa.gov
#
#                            1997 Daily Particle Data
#
               GOES-9 Proton Fluence      GOES-9 Electron Fluence      Neutron
             --- Protons/cm2-day-sr ---  -- Electrons/cm2-day-sr --    Monitor
   Date       >1 MeV  >10 MeV  >100 MeV  >0.6 MeV   >2 MeV           % of bkgd
1997 10 17    8.1e+05  1.9e+04  4.7e+03   1.1e+10    9.3e+06             0.97
1997 10 18    7.7e+05  1.9e+04  4.9e+03   7.5e+09    3.0e+06            35.79
1997 10 19    4.8e+05  1.9e+04  4.7e+03   4.9e+09    1.4e+06            33.07
1997 10 20    6.2e+05  1.9e+04  5.0e+03   5.4e+09    1.7e+06             0.34
1997 10 21    1.1e+06  1.9e+04  5.2e+03   3.3e+09    1.9e+06            36.44
1997 10 22    6.7e+05  2.1e+04  4.8e+03   1.7e+09    4.2e+05             0.19
1997 10 23    7.5e+05  1.9e+04  4.6e+03   1.4e+09    2.9e+05            30.30
1997 10 24    1.6e+05  1.7e+04  4.0e+03   5.8e+08    1.2e+05            31.31
1997 10 25    3.8e+05  1.6e+04  3.6e+03   1.9e+10    2.9e+06            27.30
1997 10 26    6.1e+05  1.6e+04  3.5e+03   3.4e+10    4.6e+07            31.54
1997 10 27    4.8e+05  1.6e+04  3.6e+03   1.8e+10    3.0e+07            31.77
1997 10 28    9.1e+05  1.7e+04  4.3e+03   2.3e+10    4.1e+07            -0.30
1997 10 29    2.9e+05  1.8e+04  4.5e+03   2.8e+10    9.5e+07           122.58
1997 10 30    3.1e+05  1.9e+04  4.9e+03   2.3e+10    9.3e+07            34.06
1997 10 31    3.1e+05  1.9e+04  5.1e+03   2.3e+10    1.2e+08            32.18
1997 11 01    3.9e+05  1.9e+04  5.1e+03   1.5e+10    6.9e+07            32.93
1997 11 02    2.9e+05  1.9e+04  5.0e+03   1.3e+10    3.8e+07            31.15
1997 11 03    3.7e+05  2.1e+04  4.8e+03   1.1e+10    3.3e+07            33.34
1997 11 04    5.4e+06  1.8e+06  6.5e+04   7.3e+09    1.2e+07            34.03
1997 11 05    1.4e+07  8.6e+05  1.1e+04   2.7e+09    1.8e+06            35.58
1997 11 06    2.6e+07  8.5e+06  1.4e+06   6.9e+08    5.0e+05            33.61
1997 11 07    9.7e+07  2.1e+07  6.3e+05   1.7e+10    8.7e+05            29.09
1997 11 08    2.1e+07  3.0e+06  3.8e+04   2.1e+10    2.2e+06            35.95
1997 11 09    1.3e+07  7.8e+05  8.0e+03   1.9e+10    6.7e+06            38.66
1997 11 10    1.5e+06  1.2e+05  5.1e+03   3.4e+09    1.0e+06            31.64
1997 11 11    5.2e+05  5.3e+04  4.4e+03   8.7e+09    3.2e+06            33.13
1997 11 12    3.8e+05  3.1e+04  4.7e+03   1.5e+10    5.2e+06            31.60
1997 11 13    4.8e+05  2.6e+04  5.2e+03   1.3e+10    7.0e+06            33.21
1997 11 14    8.7e+05  7.2e+04  5.6e+03   5.8e+09    2.3e+06             0.71
1997 11 15    3.1e+05  2.3e+04  4.9e+03   1.5e+10    7.5e+06            33.60
1997 11 16    2.0e+05  1.9e+04  4.6e+03   1.1e+10    7.1e+06             0.19
1997 11 17    1.5e+05  1.8e+04  4.3e+03   1.2e+10    2.7e+06            31.91
1997 11 18    3.7e+05  1.7e+04  3.6e+03   1.3e+10    4.0e+06            29.69
1997 11 19    2.4e+05  1.6e+04  3.5e+03   1.5e+10    4.1e+06            29.65
1997 11 20    1.9e+05  1.6e+04  3.4e+03   1.3e+10    4.3e+06            29.25
1997 11 21    3.3e+05  1.5e+04  3.5e+03   1.3e+10    5.6e+06            35.59
1997 11 22    1.5e+06  1.6e+04  3.3e+03   3.2e+09    5.9e+05            30.49
1997 11 23    1.3e+06  1.4e+04  3.0e+03   1.1e+10    1.6e+07            28.22
1997 11 24    1.6e+06  1.5e+04  3.2e+03   5.1e+10    2.1e+08            29.30
1997 11 25    9.6e+05  1.5e+04  3.4e+03   5.1e+10    2.3e+08            32.52
1997 11 26    1.4e+06  1.5e+04  3.3e+03   4.4e+10    2.4e+08            34.01
1997 11 27    1.6e+06  1.8e+04  4.8e+03   4.0e+10    2.1e+08            32.53
1997 11 28    1.9e+06  1.8e+04  5.0e+03   3.7e+10    1.8e+08            33.45
1997 11 29    3.8e+06  1.9e+04  5.5e+03   3.3e+10    1.9e+08            33.17
1997 11 30    3.1e+06  2.0e+04  5.5e+03   2.0e+10    9.3e+07            37.10
1997 12 01    2.3e+06  1.9e+04  5.1e+03   1.3e+10    3.8e+07            32.74
1997 12 02    2.5e+06  1.9e+04  5.2e+03   9.4e+09    2.4e+07            43.21
1997 12 03    1.7e+06  2.0e+04  5.3e+03   7.0e+09    1.7e+07            30.91
1997 12 04    2.1e+06  1.9e+04  5.0e+03   5.2e+09    1.3e+07            37.02
1997 12 05    1.5e+06  1.8e+04  4.9e+03   3.0e+09    6.7e+06            -0.40
1997 12 06    6.5e+05  2.0e+04  4.9e+03   4.9e+09    7.4e+06            34.62
1997 12 07    8.3e+05  1.8e+04  4.1e+03   5.3e+09    9.8e+06            34.08
1997 12 08    8.9e+05  1.8e+04  4.2e+03   4.8e+09    1.3e+07            35.53
1997 12 09    1.0e+06  1.8e+04  4.4e+03   4.3e+09    1.5e+07            35.35
1997 12 10    4.1e+05  1.7e+04  4.0e+03   1.2e+09    4.5e+06            40.46
1997 12 11    4.1e+05  1.6e+04  3.6e+03   3.4e+10    3.7e+07            32.38
1997 12 12    2.5e+05  1.7e+04  4.0e+03   4.4e+10    4.8e+07            30.61
1997 12 13    1.4e+05  1.8e+04  4.3e+03   3.8e+10    4.6e+07            33.30
1997 12 14    2.3e+05  1.8e+04  4.5e+03   3.9e+10    7.6e+07            36.59
1997 12 15    1.6e+05  1.8e+04  4.7e+03   3.0e+10    3.9e+07            34.38
1997 12 16    2.8e+05  1.9e+04  4.8e+03   1.9e+10    2.1e+07            34.90
1997 12 17    1.7e+05  1.9e+04  4.8e+03   9.7e+09    5.0e+06            31.16
1997 12 18    1.9e+05  1.8e+04  4.7e+03   5.5e+09    1.8e+06            34.50
1997 12 19    2.0e+05  1.8e+04  4.4e+03   2.9e+09    1.3e+06            35.97
1997 12 20    2.3e+05  1.7e+04  4.0e+03   2.8e+09    1.3e+06            -1.20
1997 12 21    2.4e+05  1.7e+04  4.2e+03   2.7e+09    6.7e+05            30.98
1997 12 22    2.6e+05  1.8e+04  4.2e+03   1.9e+09    5.5e+05            32.40
1997 12 23    2.0e+05  1.7e+04  4.2e+03   1.6e+09    2.9e+05             0.15
1997 12 24    2.1e+05  1.7e+04  4.4e+03   2.2e+09    4.8e+05            30.82
1997 12 25    2.3e+05  1.8e+04  4.3e+03   2.6e+09    6.9e+05            32.76
1997 12 26    1.8e+05  1.8e+04  4.5e+03   2.2e+09    7.0e+05            34.05
1997 12 27    2.2e+05  1.8e+04  4.4e+03   2.0e+09    7.7e+05            32.39
1997 12 28    3.9e+05  1.8e+04  4.5e+03   1.8e+09    8.3e+05            33.98
1997 12 29    2.3e+05  1.8e+04  4.3e+03   1.1e+09    3.8e+05            32.71
1997 12 30    2.7e+05  1.7e+04  3.9e+03   4.5e+08    1.4e+05            28.87
1997 12 31    1.8e+05  1.6e+04  3.7e+03   1.9e+09    1.5e+05            30.19
